state,district,market,crop,variety,date,min_price,max_price,price_per_kg
punjab,patiala,rajpura,onion,local,19-08-2025,1300,1600,1500
punjab,patiala,rajpura,potato,other,19-08-2025,700,1200,900
punjab,patiala,rajpura,ridgeguard(tori),other,19-08-2025,2000,2500,2300
punjab,ropar (rupnagar),chamkaur sahib,bhindi(ladies finger),other,19-08-2025,2050,2200,2100
punjab,ropar (rupnagar),chamkaur sahib,cucumbar(kheera),other,19-08-2025,2850,3000,2900
punjab,ropar (rupnagar),chamkaur sahib,peas wet,other,19-08-2025,7850,8000,7900
punjab,sangrur,ahmedgarh,potato,other,19-08-2025,1000,1200,1200
punjab,tarntaran,patti,brinjal,other,19-08-2025,1500,2000,1800
punjab,tarntaran,patti,onion,other,19-08-2025,1500,2000,1800
punjab,tarntaran,tarantaran,bhindi(ladies finger),other,19-08-2025,2600,3000,2800
punjab,tarntaran,tarantaran,brinjal,other,19-08-2025,2400,2600,2500
punjab,tarntaran,tarantaran,cauliflower,other,19-08-2025,3000,4000,3500
punjab,tarntaran,tarantaran,garlic,average,19-08-2025,5000,5500,5200
punjab,tarntaran,tarantaran,potato,other,19-08-2025,700,900,800
punjab,tarntaran,tarantaran,tomato,other,19-08-2025,4000,5000,4500
rajasthan, jhunjhunu,surajgarh,mustard,other,19-08-2025,6735,6735,6735
rajasthan,beawar,beawar,barley (jau),other,19-08-2025,2200,2300,2250
rajasthan,bikaner,bikaner (f&v),apple,other,19-08-2025,4400,4600,4500
rajasthan,bikaner,bikaner (f&v),bhindi(ladies finger),other,19-08-2025,1700,1900,1800
rajasthan,bikaner,bikaner (f&v),cauliflower,other,19-08-2025,2900,3100,3000
rajasthan,bikaner,bikaner (f&v),chikoos(sapota),other,19-08-2025,3900,4100,4000
rajasthan,bikaner,bikaner (f&v),coriander(leaves),other,19-08-2025,2900,3100,3000
rajasthan,bikaner,bikaner (f&v),garlic,other,19-08-2025,5400,5600,5500
rajasthan,bikaner,bikaner (f&v),ginger(dry),other,19-08-2025,3900,4100,4000
rajasthan,bikaner,bikaner (f&v),lemon,other,19-08-2025,3900,4100,4000
rajasthan,bikaner,bikaner (f&v),long melon(kakri),other,19-08-2025,2900,3100,3000
rajasthan,bikaner,bikaner (f&v),orange,other,19-08-2025,3900,4100,4000
rajasthan,bikaner,bikaner (f&v),tomato,other,19-08-2025,2900,3100,3000
rajasthan,churu,sadulpur,bajra(pearl millet/cumbu),local,19-08-2025,2200,2300,2250
rajasthan,dausa,lalsot,barley (jau),other,19-08-2025,2150,2150,2150
rajasthan,ganganagar,sriganganagar (f&v),capsicum,other,19-08-2025,2800,3200,3000
rajasthan,ganganagar,sriganganagar (f&v),garlic,garlic,19-08-2025,4800,5200,5000
rajasthan,ganganagar,sriganganagar (f&v),pomegranate,other,19-08-2025,9800,10200,10000
rajasthan,ganganagar,sriganganagar (f&v),potato,other,19-08-2025,900,1300,1100
rajasthan,ganganagar,suratgarh,garlic,average,19-08-2025,6800,7100,6950
rajasthan,ganganagar,suratgarh,green gram (moong)(whole),other,19-08-2025,3900,6125,5270
rajasthan,ganganagar,suratgarh,onion,1st sort,19-08-2025,1300,1500,1400
rajasthan,hanumangarh,rawatsar,potato,(red nanital),19-08-2025,1100,1100,1100
rajasthan,jaipur,jaipur (f&v),banana,other,19-08-2025,1000,2000,1500
rajasthan,jaipur,jaipur (f&v),beetroot,beetroot,19-08-2025,1700,1800,1750
rajasthan,jaipur,jaipur (f&v),cucumbar(kheera),cucumbar,19-08-2025,1000,1500,1250
rajasthan,jaipur,jaipur (f&v),lemon,lemon,19-08-2025,2000,2500,2250
rajasthan,jaipur rural,bassi,bajra(pearl millet/cumbu),other,19-08-2025,2225,2366,2295
rajasthan,jalore,jalore,bhindi(ladies finger),other,19-08-2025,1200,1500,1300
rajasthan,jalore,jalore,onion green,other,19-08-2025,3000,3500,3300
rajasthan,jodhpur,jodhpur(f&v)(paota),brinjal,other,19-08-2025,500,2000,1000
rajasthan,jodhpur,jodhpur(f&v)(paota),cabbage,other,19-08-2025,1000,2000,1500
rajasthan,jodhpur,jodhpur(f&v)(paota),carrot,other,19-08-2025,1000,2000,1500
rajasthan,jodhpur,jodhpur(f&v)(paota),cluster beans,other,19-08-2025,2000,4000,3000
rajasthan,jodhpur,jodhpur(f&v)(paota),cucumbar(kheera),other,19-08-2025,1000,2000,1500
rajasthan,jodhpur,jodhpur(f&v)(paota),marigold(loose),other,19-08-2025,4500,6500,5500
rajasthan,jodhpur,jodhpur(f&v)(paota),pumpkin,other,19-08-2025,800,1000,900
rajasthan,jodhpur,jodhpur(f&v)(paota),ridgeguard(tori),other,19-08-2025,800,2500,2000
telangana,adilabad,adilabad(rythu bazar),cauliflower,african sarson,19-08-2025,8000,8200,8000
telangana,adilabad,chinnoar,tomato,deshi,19-08-2025,5000,5000,5000
telangana,hyderabad,l b nagar,cluster beans,cluster beans,19-08-2025,2000,3000,2500
telangana,hyderabad,l b nagar,cucumbar(kheera),cucumbar,19-08-2025,1000,1500,1200
telangana,hyderabad,l b nagar,green chilli,green chilly,19-08-2025,2500,3500,3000
telangana,hyderabad,mahboob manison,onion,1st sort,19-08-2025,1800,2400,2000
telangana,karimnagar,husnabad,maize,medium,19-08-2025,2225,2320,2300
telangana,karimnagar,karimnagar,brinjal,brinjal,19-08-2025,2500,2500,2500
telangana,karimnagar,karimnagar,cabbage,cabbage,19-08-2025,1000,1000,1000
telangana,karimnagar,karimnagar,cluster beans,cluster beans,19-08-2025,3500,3500,3500
telangana,karimnagar,karimnagar,ridgeguard(tori),other,19-08-2025,3000,3000,3000
telangana,karimnagar,vemulawada,paddy(dhan)(common),i.r. 64,19-08-2025,2300,2320,2320
telangana,khammam,bhadrachalam,paddy(dhan)(common),samba masuri,19-08-2025,2320,2320,2320
telangana,khammam,kallur,paddy(dhan)(common),paddy,19-08-2025,2320,2320,2320
telangana,nalgonda,devarakonda,paddy(dhan)(common),mtu-1010,19-08-2025,2300,2300,2300
telangana,nalgonda,devarkonda(mallepalli),paddy(dhan)(common),mtu-1010,19-08-2025,2300,2300,2300
telangana,nalgonda,devarkonda(mallepalli),paddy(dhan)(common),mtu-1010,19-08-2025,2300,2300,2300
telangana,nalgonda,suryapeta,black gram dal (urd dal),black gram dal,19-08-2025,3766,3766,3766
telangana,ranga reddy,chevella,cauliflower,african sarson,19-08-2025,2000,2000,2000
telangana,ranga reddy,kukatpally(rythu bazar),bitter gourd,bitter gourd,19-08-2025,2300,2300,2300
telangana,ranga reddy,kukatpally(rythu bazar),capsicum,capsicum,19-08-2025,4500,4500,4500
telangana,ranga reddy,kukatpally(rythu bazar),colacasia,colacasia,19-08-2025,2500,2500,2500
telangana,ranga reddy,kukatpally(rythu bazar),leafy vegetable,leafy vegetables,19-08-2025,2000,2000,2000
telangana,warangal,warangal,bhindi(ladies finger),bhindi,19-08-2025,1000,1200,1100
telangana,warangal,warangal,cabbage,cabbage,19-08-2025,1600,2000,1800
telangana,warangal,warangal,carrot,carrot,19-08-2025,3500,4000,3750
telangana,warangal,warangal,colacasia,colacasia,19-08-2025,3500,4000,3750
telangana,warangal,warangal,french beans (frasbean),french beans (frasbean),19-08-2025,8500,9000,8750
telangana,warangal,warangal,potato,potato,19-08-2025,2200,2600,2400
tripura,sepahijala,melaghar,brinjal,brinjal,19-08-2025,3500,4100,4000
tripura,sepahijala,melaghar,cock,local,19-08-2025,500,550,525
tripura,sepahijala,melaghar,paddy(dhan)(common),swarna masuri (new),19-08-2025,1975,2025,2000
tripura,sepahijala,melaghar,rice,fine,19-08-2025,4600,4800,4700
uttar pradesh,agra,achnera,barley (jau),dara,19-08-2025,2340,2400,2370
uttar pradesh,agra,achnera,cabbage,cabbage,19-08-2025,1760,1840,1800
uttar pradesh,agra,achnera,green chilli,green chilly,19-08-2025,4360,4440,4400
uttar pradesh,agra,achnera,gur(jaggery),red,19-08-2025,4380,4420,4400
uttar pradesh,agra,achnera,lemon,lemon,19-08-2025,3400,3440,3420
uttar pradesh,agra,achnera,mustard,sarson(black),19-08-2025,7050,7150,7100
uttar pradesh,agra,achnera,potato,desi,19-08-2025,890,1090,990
uttar pradesh,agra,fatehabad,bajra(pearl millet/cumbu),deshi,19-08-2025,1800,2300,2000
uttar pradesh,agra,fatehabad,brinjal,round,19-08-2025,700,1300,1200
uttar pradesh,agra,fatehabad,pumpkin,pumpkin,19-08-2025,700,800,800
uttar pradesh,agra,khairagarh,onion,red,19-08-2025,1200,1300,1250
uttar pradesh,aligarh,aligarh,barley (jau),dara,19-08-2025,2320,2440,2380
uttar pradesh,aligarh,aligarh,bottle gourd,bottle gourd,19-08-2025,1400,1510,1450
uttar pradesh,aligarh,aligarh,papaya,papaya,19-08-2025,2530,2670,2600
uttar pradesh,aligarh,aligarh,rice,iii,19-08-2025,8310,8400,8350
uttar pradesh,aligarh,aligarh,tomato,hybrid,19-08-2025,3960,4060,4000
uttar pradesh,aligarh,aligarh,wheat,dara,19-08-2025,2550,2610,2580
uttar pradesh,aligarh,charra,green chilli,green chilly,19-08-2025,4800,5000,4900
uttar pradesh,aligarh,charra,onion,red,19-08-2025,1500,1600,1550
uttar pradesh,aligarh,khair,apple,delicious,19-08-2025,6500,10000,8000
uttar pradesh,aligarh,khair,brinjal,round/long,19-08-2025,1000,1500,1200
uttar pradesh,aligarh,khair,cucumbar(kheera),cucumbar,19-08-2025,1200,1800,1500
uttar pradesh,amethi,sultanpur,bhindi(ladies finger),bhindi,19-08-2025,1530,1580,1550
uttar pradesh,amethi,sultanpur,brinjal,brinjal,19-08-2025,1680,1725,1700
uttar pradesh,amethi,sultanpur,green chilli,green chilly,19-08-2025,4580,4635,4600
uttar pradesh,amethi,sultanpur,lemon,lemon,19-08-2025,4280,4335,4300
uttar pradesh,amethi,sultanpur,onion,red,19-08-2025,1100,1135,1120
uttar pradesh,amethi,sultanpur,rice,common,19-08-2025,3285,3330,3300
uttar pradesh,amethi,sultanpur,tomato,deshi,19-08-2025,4070,4150,4090
uttar pradesh,amroha,hasanpur,lemon,lemon,19-08-2025,2310,3000,2520
uttar pradesh,amroha,hasanpur,onion,nasik,19-08-2025,1000,1200,1100
uttar pradesh,amroha,hasanpur,pumpkin,pumpkin,19-08-2025,1410,1500,1450
uttar pradesh,ayodhya,faizabad,banana,banana - ripe,19-08-2025,2780,2900,2850
uttar pradesh,ayodhya,faizabad,bengal gram(gram)(whole),desi (whole),19-08-2025,6300,6440,6385
uttar pradesh,ayodhya,faizabad,maize,hybrid,19-08-2025,2320,2415,2385
uttar pradesh,ayodhya,faizabad,paddy(dhan)(common),common,19-08-2025,2080,2095,2090
uttar pradesh,badaun,babrala,wood,eucalyptus,19-08-2025,580,600,590
uttar pradesh,badaun,badayoun,bitter gourd,bitter gourd,19-08-2025,2200,2310,2240
uttar pradesh,badaun,badayoun,bottle gourd,bottle gourd,19-08-2025,1300,1420,1360
uttar pradesh,badaun,badayoun,ginger(green),green ginger,19-08-2025,4170,4300,4225
uttar pradesh,badaun,badayoun,onion,nasik,19-08-2025,1330,1430,1375
uttar pradesh,badaun,visoli,potato,desi,19-08-2025,650,650,650
uttar pradesh,badaun,wazirganj,cucumbar(kheera),cucumbar,19-08-2025,1925,2000,1950
uttar pradesh,badaun,wazirganj,potato,desi,19-08-2025,1025,1100,1050
uttar pradesh,badaun,wazirganj,wheat,dara,19-08-2025,2400,2440,2425
uttar pradesh,baghpat,baraut,apple,kasmir/shimla - ii,19-08-2025,9000,9200,9100
uttar pradesh,baghpat,baraut,bengal gram dal (chana dal),bengal gram dal,19-08-2025,7450,7650,7560
uttar pradesh,baghpat,baraut,bitter gourd,bitter gourd,19-08-2025,2350,2450,2400
uttar pradesh,baghpat,baraut,black gram dal (urd dal),black gram dal,19-08-2025,9800,10200,10000
uttar pradesh,baghpat,baraut,potato,desi,19-08-2025,950,1200,1050
uttar pradesh,balrampur,tulsipur,potato,desi,19-08-2025,1180,1260,1220
uttar pradesh,barabanki,barabanki,banana,banana - ripe,19-08-2025,2810,2900,2865
uttar pradesh,barabanki,barabanki,banana - green,banana - green,19-08-2025,1700,1780,1740
uttar pradesh,barabanki,barabanki,ginger(green),green ginger,19-08-2025,3960,4060,4010
uttar pradesh,barabanki,barabanki,onion,red,19-08-2025,1310,1400,1360
uttar pradesh,barabanki,barabanki,papaya,papaya,19-08-2025,2810,2900,2860
uttar pradesh,barabanki,barabanki,pomegranate,pomogranate,19-08-2025,6860,6960,6910
uttar pradesh,barabanki,barabanki,potato,desi,19-08-2025,1040,1120,1085
uttar pradesh,barabanki,barabanki,rice,iii,19-08-2025,3340,3420,3380
uttar pradesh,bareilly,anwala,bottle gourd,bottle gourd,19-08-2025,1000,1200,1100
uttar pradesh,bareilly,anwala,pumpkin,pumpkin,19-08-2025,1000,1200,1100
uttar pradesh,bareilly,anwala,ridgeguard(tori),ridgeguard(tori),19-08-2025,1400,1600,1500
uttar pradesh,bareilly,bareilly,apple,apple,19-08-2025,7950,8025,8000
uttar pradesh,bareilly,bareilly,cucumbar(kheera),cucumbar,19-08-2025,1950,2025,2000
uttar pradesh,bareilly,bareilly,ginger(green),green ginger,19-08-2025,4225,4250,4240
uttar pradesh,bareilly,bareilly,onion,red,19-08-2025,1350,1400,1370
uttar pradesh,basti,basti,brinjal,brinjal,19-08-2025,1650,1850,1750
uttar pradesh,basti,basti,lemon,lemon,19-08-2025,4350,4550,4450
uttar pradesh,basti,basti,wheat,dara,19-08-2025,2425,2580,2530
uttar pradesh,bulandshahar,buland shahr,potato,f.a.q.,19-08-2025,1050,1170,1070
uttar pradesh,bulandshahar,buland shahr,pumpkin,pumpkin,19-08-2025,1300,1500,1400
uttar pradesh,bulandshahar,gulavati,bottle gourd,bottle gourd,19-08-2025,1000,1200,1100
uttar pradesh,bulandshahar,gulavati,brinjal,other,19-08-2025,700,900,800
uttar pradesh,bulandshahar,gulavati,cucumbar(kheera),cucumbar,19-08-2025,1300,1500,1400
uttar pradesh,bulandshahar,gulavati,ginger(green),green ginger,19-08-2025,6100,6300,6200
uttar pradesh,bulandshahar,gulavati,lemon,other,19-08-2025,7100,7300,7200
uttar pradesh,bulandshahar,gulavati,pumpkin,other,19-08-2025,750,850,800
uttar pradesh,bulandshahar,jahangirabad,arhar dal(tur dal),arhar dal(tur),19-08-2025,10090,10330,10210
uttar pradesh,bulandshahar,jahangirabad,bitter gourd,bitter gourd,19-08-2025,2325,2540,2430
uttar pradesh,bulandshahar,jahangirabad,paddy(dhan)(basmati),basmati 1509,19-08-2025,3001,3100,3051
uttar pradesh,bulandshahar,jahangirabad,rice,iii,19-08-2025,3145,3360,3250
uttar pradesh,bulandshahar,khurja,banana - green,banana - green,19-08-2025,1700,1900,1800
uttar pradesh,bulandshahar,khurja,bottle gourd,bottle gourd,19-08-2025,1340,1540,1440
uttar pradesh,bulandshahar,khurja,gur(jaggery),red,19-08-2025,4100,4400,4280
uttar pradesh,bulandshahar,khurja,maize,yellow,19-08-2025,2220,2320,2270
uttar pradesh,bulandshahar,khurja,papaya,papaya,19-08-2025,2700,2900,2800
uttar pradesh,bulandshahar,khurja,tomato,hybrid,19-08-2025,3800,4100,4000
uttar pradesh,etah,aliganj,maize,hybrid,19-08-2025,1950,1970,1965
uttar pradesh,etawah,etawah,bhindi(ladies finger),bhindi,19-08-2025,900,1150,1050
uttar pradesh,etawah,etawah,brinjal,brinjal,19-08-2025,1350,1650,1550
uttar pradesh,etawah,etawah,cabbage,cabbage,19-08-2025,1950,2250,2150
uttar pradesh,etawah,etawah,mousambi(sweet lime),mousambi,19-08-2025,2550,2850,2750
uttar pradesh,etawah,etawah,potato,desi,19-08-2025,800,1200,1050
uttar pradesh,etawah,etawah,sponge gourd,sponge gourd,19-08-2025,1550,1850,1750
uttar pradesh,farukhabad,farukhabad,green chilli,green chilly,19-08-2025,4450,4650,4550
uttar pradesh,farukhabad,farukhabad,mousambi(sweet lime),mousambi,19-08-2025,2800,2950,2900
uttar pradesh,farukhabad,farukhabad,tomato,hybrid,19-08-2025,4100,4350,4200
uttar pradesh,farukhabad,kamlaganj,banana,banana - ripe,19-08-2025,2100,2200,2130
uttar pradesh,farukhabad,kamlaganj,potato,desi,19-08-2025,800,820,810
uttar pradesh,fatehpur,fatehpur,bottle gourd,bottle gourd,19-08-2025,1450,1600,1525
uttar pradesh,fatehpur,jahanabad,paddy(dhan)(common),common,19-08-2025,2400,2420,2410
uttar pradesh,fatehpur,khaga,cucumbar(kheera),cucumbar,19-08-2025,2000,2130,2050
uttar pradesh,fatehpur,khaga,potato,desi,19-08-2025,920,1050,990
uttar pradesh,fatehpur,khaga,pumpkin,pumpkin,19-08-2025,1535,1670,1600
uttar pradesh,fatehpur,khaga,tomato,hybrid,19-08-2025,4060,4220,4150
uttar pradesh,firozabad,tundla,barley (jau),dara,19-08-2025,2300,2345,2320
uttar pradesh,firozabad,tundla,gur(jaggery),red,19-08-2025,4050,4125,4100
uttar pradesh,firozabad,tundla,lemon,lemon,19-08-2025,3375,3425,3400
uttar pradesh,firozabad,tundla,onion,red,19-08-2025,1400,1445,1420
uttar pradesh,firozabad,tundla,pomegranate,pomogranate,19-08-2025,6200,6300,6250
uttar pradesh,firozabad,tundla,sponge gourd,sponge gourd,19-08-2025,2125,2175,2150
uttar pradesh,firozabad,tundla,wheat,dara,19-08-2025,2510,2550,2530
uttar pradesh,gorakhpur,chorichora,garlic,garlic,19-08-2025,9000,9200,9100
uttar pradesh,gorakhpur,chorichora,ginger(green),green ginger,19-08-2025,8500,8800,8600
uttar pradesh,hamirpur,kurara,bengal gram(gram)(whole),average (whole),19-08-2025,5400,5500,5450
uttar pradesh,hamirpur,kurara,peas(dry),peas(dry),19-08-2025,3200,3300,3250
uttar pradesh,hardoi,shahabad(new mandi),tomato,tomato,19-08-2025,3750,3850,3800
uttar pradesh,hathras,haathras,banana,banana - ripe,19-08-2025,2450,2650,2580
uttar pradesh,hathras,haathras,cabbage,cabbage,19-08-2025,1250,1450,1380
uttar pradesh,hathras,haathras,cauliflower,cauliflower,19-08-2025,3300,3500,3400
uttar pradesh,hathras,haathras,maize,yellow,19-08-2025,2100,2200,2150
uttar pradesh,hathras,haathras,papaya,papaya,19-08-2025,2350,2550,2450
uttar pradesh,hathras,sikandraraau,bajra(pearl millet/cumbu),deshi,19-08-2025,2190,2310,2260
uttar pradesh,jalaun (orai),ait,wheat,dara,19-08-2025,2425,2600,2510
uttar pradesh,jaunpur,mugrabaadshahpur,bottle gourd,bottle gourd,19-08-2025,1400,1600,1500
uttar pradesh,jaunpur,mugrabaadshahpur,mustard,sarson(black),19-08-2025,6885,7085,6985
uttar pradesh,jaunpur,mugrabaadshahpur,raddish,raddish,19-08-2025,2150,2350,2250
uttar pradesh,jaunpur,mugrabaadshahpur,rice,common,19-08-2025,3340,3540,3440
uttar pradesh,jaunpur,mugrabaadshahpur,ridgeguard(tori),ridgeguard(tori),19-08-2025,1915,2115,2015
uttar pradesh,jaunpur,mugrabaadshahpur,white peas,white peas,19-08-2025,4085,4285,4185
uttar pradesh,jhansi,jhansi,bhindi(ladies finger),bhindi,19-08-2025,1700,1850,1790
uttar pradesh,jhansi,jhansi,cabbage,cabbage,19-08-2025,1800,1950,1840
uttar pradesh,jhansi,jhansi,capsicum,capsicum,19-08-2025,5000,5260,5100
uttar pradesh,jhansi,jhansi,onion,red,19-08-2025,1300,1450,1320
uttar pradesh,kannuj,chhibramau,ginger(green),green ginger,19-08-2025,3950,4150,4050
uttar pradesh,kannuj,chhibramau,groundnut,hybrid,19-08-2025,5650,5850,5750
uttar pradesh,kannuj,chhibramau,gur(jaggery),red,19-08-2025,4100,4200,4150
uttar pradesh,kannuj,chhibramau,onion,red,19-08-2025,1375,1500,1440
uttar pradesh,kannuj,chhibramau,pumpkin,pumpkin,19-08-2025,1320,1450,1380
uttar pradesh,kanpur,choubepur,garlic,garlic,19-08-2025,5900,6100,6000
uttar pradesh,kanpur,choubepur,lemon,lemon,19-08-2025,3800,4000,3900
uttar pradesh,kanpur,choubepur,potato,local,19-08-2025,950,1050,1000
uttar pradesh,kanpur,choubepur,pumpkin,pumpkin,19-08-2025,1400,1600,1500
uttar pradesh,kanpur,choubepur,rice,iii,19-08-2025,3135,3250,3185
uttar pradesh,kanpur,choubepur,wheat,dara,19-08-2025,2480,2540,2525
uttar pradesh,kanpur,kanpur(grain),ginger(green),green ginger,19-08-2025,3880,4080,3980
uttar pradesh,kanpur,kanpur(grain),onion,red,19-08-2025,1300,1500,1400
uttar pradesh,kaushambi,bharwari,lemon,lemon,19-08-2025,1500,1900,1800
uttar pradesh,khiri (lakhimpur),maigalganj,apple,kasmir/shimla - ii,19-08-2025,7900,7970,7935
uttar pradesh,khiri (lakhimpur),maigalganj,brinjal,other,19-08-2025,1820,1860,1840
uttar pradesh,khiri (lakhimpur),maigalganj,onion,red,19-08-2025,1900,1976,1929
uttar pradesh,lalitpur,lalitpur,brinjal,round,19-08-2025,1650,1720,1680
uttar pradesh,lalitpur,lalitpur,papaya,papaya,19-08-2025,2170,2230,2200
uttar pradesh,lalitpur,lalitpur,potato,local,19-08-2025,1150,1220,1180
uttar pradesh,lalitpur,lalitpur,tomato,hybrid,19-08-2025,3570,3630,3600
uttar pradesh,lalitpur,mehrauni,soyabean,soyabeen,19-08-2025,3900,4100,4000
uttar pradesh,lucknow,lucknow,apple,kasmir/shimla - ii,19-08-2025,8800,9000,8900
uttar pradesh,lucknow,lucknow,bitter gourd,bitter gourd,19-08-2025,2300,2420,2360
uttar pradesh,lucknow,lucknow,green chilli,green chilly,19-08-2025,4800,4950,4850
uttar pradesh,lucknow,lucknow,papaya,papaya,19-08-2025,2750,2850,2800
uttar pradesh,lucknow,lucknow,potato,desi,19-08-2025,1130,1230,1180
uttar pradesh,lucknow,lucknow,pumpkin,pumpkin,19-08-2025,1500,1600,1550
uttar pradesh,lucknow,lucknow,tomato,deshi,19-08-2025,4010,4110,4060
uttar pradesh,maharajganj,anandnagar,papaya,papaya,19-08-2025,2000,2200,2100
uttar pradesh,maharajganj,anandnagar,potato,red,19-08-2025,1100,1300,1200
uttar pradesh,maharajganj,gadaura,garlic,garlic,19-08-2025,3000,3200,3100
uttar pradesh,maharajganj,nautnava,apple,delicious,19-08-2025,8500,8800,8600
uttar pradesh,maharajganj,nautnava,mousambi(sweet lime),mousambi,19-08-2025,2300,2600,2460
uttar pradesh,maharajganj,nautnava,pumpkin,pumpkin,19-08-2025,500,600,560
uttar pradesh,maharajganj,nautnava,rice,iii,19-08-2025,2800,3150,2960
uttar pradesh,mainpuri,ghiraur,banana,banana - ripe,19-08-2025,2610,2810,2710
uttar pradesh,mainpuri,ghiraur,green chilli,green chilly,19-08-2025,4330,4530,4430
uttar pradesh,mainpuri,ghiraur,lemon,lemon,19-08-2025,3130,3325,3230
uttar pradesh,mainpuri,ghiraur,mustard,mustard,19-08-2025,7080,7200,7140
uttar pradesh,mainpuri,ghiraur,wheat,dara,19-08-2025,2460,2640,2540
uttar pradesh,mainpuri,mainpuri,bhindi(ladies finger),bhindi,19-08-2025,1500,1700,1600
uttar pradesh,mainpuri,mainpuri,black gram dal (urd dal),black gram dal,19-08-2025,9700,9850,9780
uttar pradesh,mainpuri,mainpuri,colacasia,colacasia,19-08-2025,1700,1900,1800
uttar pradesh,mainpuri,mainpuri,gur(jaggery),red,19-08-2025,4420,4520,4470
uttar pradesh,mainpuri,mainpuri,lemon,lemon,19-08-2025,3200,3400,3300
uttar pradesh,mainpuri,mainpuri,maize,yellow,19-08-2025,2040,2240,2230
uttar pradesh,mainpuri,mainpuri,potato,local,19-08-2025,800,1070,985
uttar pradesh,mainpuri,mainpuri,sponge gourd,sponge gourd,19-08-2025,1560,1700,1620
uttar pradesh,mainpuri,mainpuri,wheat,dara,19-08-2025,2470,2490,2481
uttar pradesh,mathura,kosikalan,banana,banana - ripe,19-08-2025,2500,2600,2560
uttar pradesh,mathura,kosikalan,bottle gourd,bottle gourd,19-08-2025,1040,1100,1080
uttar pradesh,mathura,kosikalan,cucumbar(kheera),cucumbar,19-08-2025,1500,1580,1545
uttar pradesh,mathura,mathura,apple,kasmir/shimla - ii,19-08-2025,7000,7500,7200
uttar pradesh,mathura,mathura,bengal gram(gram)(whole),desi (whole),19-08-2025,6500,6900,6700
uttar pradesh,mathura,mathura,bitter gourd,bitter gourd,19-08-2025,2000,2400,2200
uttar pradesh,mathura,mathura,bottle gourd,bottle gourd,19-08-2025,1000,1230,1150
uttar pradesh,mathura,mathura,capsicum,capsicum,19-08-2025,5400,5700,5600
uttar pradesh,mathura,mathura,colacasia,colacasia,19-08-2025,1800,2100,2000
uttar pradesh,mathura,mathura,cucumbar(kheera),cucumbar,19-08-2025,1500,1700,1600
uttar pradesh,mathura,mathura,mousambi(sweet lime),mousambi,19-08-2025,2600,3000,2800
uttar pradesh,mathura,mathura,pomegranate,pomogranate,19-08-2025,4900,5200,5000
uttar pradesh,mathura,mathura,potato,desi,19-08-2025,900,1100,1000
uttar pradesh,mathura,mathura,sponge gourd,sponge gourd,19-08-2025,1500,1700,1600
uttar pradesh,mau(maunathbhanjan),doharighat,green chilli,green chilly,19-08-2025,4900,5000,4960
uttar pradesh,mau(maunathbhanjan),doharighat,lemon,lemon,19-08-2025,3700,3800,3750
uttar pradesh,mau(maunathbhanjan),doharighat,masur dal,kala masoor new,19-08-2025,9000,9100,9045
uttar pradesh,mau(maunathbhanjan),doharighat,onion,red,19-08-2025,1900,2000,1960
uttar pradesh,mau(maunathbhanjan),kopaganj,bhindi(ladies finger),bhindi,19-08-2025,900,1000,950
uttar pradesh,mau(maunathbhanjan),kopaganj,cucumbar(kheera),cucumbar,19-08-2025,1000,1200,1100
uttar pradesh,mau(maunathbhanjan),kopaganj,green chilli,green chilly,19-08-2025,1900,2000,1950
uttar pradesh,mau(maunathbhanjan),kopaganj,onion,red,19-08-2025,1200,1300,1250
uttar pradesh,meerut,meerut,bottle gourd,bottle gourd,19-08-2025,1490,1690,1590
uttar pradesh,meerut,meerut,cauliflower,cauliflower,19-08-2025,3100,3300,3200
uttar pradesh,meerut,meerut,maize,local,19-08-2025,2310,2410,2360
uttar pradesh,meerut,meerut,mousambi(sweet lime),mousambi,19-08-2025,3210,3410,3310
uttar pradesh,meerut,meerut,potato,desi,19-08-2025,1020,1220,1120
uttar pradesh,meerut,meerut,raddish,raddish,19-08-2025,2100,2300,2200
uttar pradesh,meerut,meerut,wheat,dara,19-08-2025,2560,2660,2610
uttar pradesh,mirzapur,mirzapur,gur(jaggery),red,19-08-2025,4615,4700,4665
uttar pradesh,mirzapur,mirzapur,onion,red,19-08-2025,1345,1415,1375
uttar pradesh,pillibhit,puranpur,apple,delicious,19-08-2025,9900,9980,9940
uttar pradesh,pillibhit,puranpur,bhindi(ladies finger),bhindi,19-08-2025,1700,1790,1745
uttar pradesh,pillibhit,puranpur,potato,potato,19-08-2025,1020,1100,1060
uttar pradesh,pillibhit,puranpur,pumpkin,pumpkin,19-08-2025,1300,1370,1335
uttar pradesh,pillibhit,puranpur,rice,iii,19-08-2025,3430,3510,3470
uttar pradesh,pillibhit,puranpur,tomato,local,19-08-2025,3970,4045,4005
uttar pradesh,pillibhit,puranpur,wheat,dara,19-08-2025,2360,2440,2400
uttar pradesh,pillibhit,vishalpur,green chilli,green chilly,19-08-2025,4350,4415,4380
uttar pradesh,pillibhit,vishalpur,wheat,dara,19-08-2025,2490,2500,2500
uttar pradesh,pratapgarh,pratapgarh,apple,delicious,19-08-2025,8800,9150,8900
uttar pradesh,pratapgarh,pratapgarh,bengal gram dal (chana dal),bengal gram dal,19-08-2025,7650,7950,7700
uttar pradesh,pratapgarh,pratapgarh,cauliflower,cauliflower,19-08-2025,2300,2500,2345
